Training_ID,Student_ID,Course_Name,Training_Type,Training_Attendance,Training_Score,Feedback_Rating,Pre_Training_Score,Post_Training_Score,Training_Impact,Improvement
T01861,S1861,Cybersecurity,Technical,No,100.0,3.0,80.0,80.0,No Improvement,0.0
T01862,S1862,Cybersecurity,Technical,Yes,87.0,3.0,80.0,80.0,Improvement,0.0
T01863,S1863,IoT Basics,Technical,Yes,52.0,3.0,69.0,80.0,Improvement,11.0
T01864,S1864,no,Technical,No,21.0,2.0,80.0,80.0,Improvement,0.0
T01865,S1865,AI Fundamentals,Technical,no,99.0,3.0,30.0,80.0,Improvement,50.0
T01866,S1866,Leadership,Technical,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T01867,S1867,Negotiation,Soft Skills,No,80.0,3.0,80.0,80.0,Improvement,0.0
T01868,S1868,Data Science,Soft Skills,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T01869,S1869,Negotiation,no,Yes,80.0,3.0,80.0,50.0,no,-30.0
T01870,S1870,no,no,no,80.0,3.0,80.0,80.0,Improvement,0.0
T01871,S1871,AI Fundamentals,Soft Skills,Yes,80.0,6.0,80.0,80.0,no,0.0
T01872,S1872,Cybersecurity,Technical,no,80.0,4.0,80.0,7.0,Improvement,-73.0
T01873,S1873,AI Fundamentals,Soft Skills,No,90.0,6.0,80.0,80.0,Improvement,0.0
T01874,S1874,Communication Skills,Technical,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T01875,S1875,Negotiation,Technical,Yes,80.0,6.0,80.0,99.0,Improvement,19.0
T01876,S1876,DevOps,no,Yes,17.0,3.0,80.0,80.0,No Improvement,0.0
T01877,S1877,Leadership,Technical,no,74.0,1.0,80.0,80.0,No Improvement,0.0
T01878,S1878,Cybersecurity,Technical,Yes,80.0,3.0,80.0,80.0,No Improvement,0.0
T01879,S1879,no,Soft Skills,Yes,80.0,6.0,17.0,41.0,Improvement,24.0
T01880,S1880,Communication Skills,Soft Skills,Yes,5.0,4.0,80.0,80.0,no,0.0
T01881,S1881,AI Fundamentals,Soft Skills,No,90.0,3.0,80.0,80.0,No Improvement,0.0
T01882,S1882,Blockchain,Soft Skills,No,80.0,3.0,87.0,80.0,no,-7.0
T01883,S1883,Leadership,Soft Skills,Yes,80.0,3.0,80.0,80.0,no,0.0
T01884,S1884,no,Soft Skills,Yes,80.0,1.0,80.0,80.0,Improvement,0.0
T01885,S1885,no,Soft Skills,Yes,80.0,6.0,63.0,71.0,no,8.0
T01886,S1886,Web Development,Technical,No,80.0,6.0,80.0,80.0,no,0.0
T01887,S1887,Blockchain,Soft Skills,Yes,80.0,6.0,80.0,80.0,No Improvement,0.0
T01888,S1888,Python Programming,Soft Skills,no,80.0,5.0,80.0,16.0,No Improvement,-64.0
T01889,S1889,Leadership,Soft Skills,Yes,70.0,6.0,3.0,80.0,no,77.0
T01890,S1890,no,Technical,No,80.0,3.0,10.0,80.0,no,70.0
T01891,S1891,Cloud Computing,Technical,Yes,80.0,3.0,80.0,80.0,no,0.0
T01892,S1892,DevOps,Soft Skills,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T01893,S1893,no,Soft Skills,Yes,80.0,3.0,80.0,80.0,no,0.0
T01894,S1894,Cloud Computing,Soft Skills,Yes,1.0,6.0,80.0,80.0,no,0.0
T01895,S1895,Blockchain,Soft Skills,No,20.0,3.0,27.0,80.0,No Improvement,53.0
T01896,S1896,no,no,no,80.0,3.0,80.0,80.0,Improvement,0.0
T01897,S1897,Negotiation,no,no,19.0,3.0,80.0,80.0,Improvement,0.0
T01898,S1898,Python Programming,Soft Skills,Yes,90.0,3.0,80.0,80.0,No Improvement,0.0
T01899,S1899,Cloud Computing,Technical,Yes,80.0,6.0,80.0,95.0,no,15.0
T01900,S1900,Python Programming,Soft Skills,No,96.0,3.0,80.0,80.0,no,0.0
T01901,S1901,AI Fundamentals,no,No,62.0,3.0,94.0,80.0,no,-14.0
T01902,S1902,IoT Basics,Technical,no,80.0,4.0,80.0,80.0,Improvement,0.0
T01903,S1903,Cloud Computing,Soft Skills,no,80.0,6.0,13.0,80.0,Improvement,67.0
T01904,S1904,IoT Basics,Soft Skills,Yes,80.0,3.0,80.0,80.0,No Improvement,0.0
T01905,S1905,Web Development,Soft Skills,No,80.0,1.0,80.0,82.0,Improvement,2.0
T01906,S1906,Negotiation,Technical,no,80.0,3.0,80.0,91.0,No Improvement,11.0
T01907,S1907,Cloud Computing,no,No,80.0,6.0,80.0,80.0,no,0.0
T01908,S1908,IoT Basics,Soft Skills,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T01909,S1909,Leadership,Technical,Yes,80.0,6.0,11.0,80.0,no,69.0
T01910,S1910,Leadership,Technical,No,80.0,6.0,80.0,80.0,Improvement,0.0
T01911,S1911,Cloud Computing,Technical,no,80.0,5.0,31.0,80.0,no,49.0
T01912,S1912,Leadership,Technical,no,80.0,6.0,80.0,80.0,Improvement,0.0
T01913,S1913,Data Science,Technical,Yes,80.0,3.0,80.0,96.0,Improvement,16.0
T01914,S1914,Negotiation,Technical,Yes,80.0,3.0,80.0,80.0,no,0.0
T01915,S1915,Negotiation,Technical,no,80.0,4.0,80.0,80.0,no,0.0
T01916,S1916,Blockchain,Soft Skills,no,80.0,3.0,61.0,80.0,no,19.0
T01917,S1917,DevOps,Technical,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T01918,S1918,Blockchain,Soft Skills,no,80.0,3.0,53.0,80.0,No Improvement,27.0
T01919,S1919,Blockchain,Soft Skills,No,80.0,3.0,80.0,80.0,Improvement,0.0
T01920,S1920,Cloud Computing,Technical,Yes,80.0,3.0,80.0,80.0,no,0.0
T01921,S1921,Blockchain,Technical,No,80.0,2.0,9.0,80.0,Improvement,71.0
T01922,S1922,Cybersecurity,Soft Skills,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T01923,S1923,Cloud Computing,Technical,no,15.0,3.0,80.0,80.0,No Improvement,0.0
T01924,S1924,Data Science,no,Yes,78.0,6.0,80.0,80.0,no,0.0
T01925,S1925,DevOps,Technical,Yes,80.0,6.0,16.0,46.0,Improvement,30.0
T01926,S1926,Cybersecurity,Soft Skills,Yes,80.0,3.0,20.0,80.0,no,60.0
T01927,S1927,Web Development,no,Yes,10.0,6.0,80.0,80.0,no,0.0
T01928,S1928,DevOps,Soft Skills,No,80.0,3.0,80.0,80.0,Improvement,0.0
T01929,S1929,Communication Skills,Technical,No,80.0,3.0,80.0,80.0,no,0.0
T01930,S1930,Web Development,Soft Skills,Yes,80.0,3.0,51.0,80.0,no,29.0
T01931,S1931,Leadership,Soft Skills,No,80.0,6.0,80.0,80.0,Improvement,0.0
T01932,S1932,Leadership,no,Yes,80.0,3.0,45.0,80.0,no,35.0
T01933,S1933,Communication Skills,Technical,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T01934,S1934,Python Programming,Technical,Yes,57.0,6.0,80.0,80.0,Improvement,0.0
T01935,S1935,Cloud Computing,no,no,80.0,3.0,80.0,80.0,No Improvement,0.0
T01936,S1936,Data Science,Technical,no,80.0,6.0,80.0,82.0,No Improvement,2.0
T01937,S1937,IoT Basics,Soft Skills,No,92.0,6.0,80.0,9.0,no,-71.0
T01938,S1938,AI Fundamentals,Technical,no,80.0,4.0,80.0,80.0,Improvement,0.0
T01939,S1939,Communication Skills,Soft Skills,Yes,92.0,3.0,80.0,80.0,Improvement,0.0
T01940,S1940,Data Science,Technical,Yes,80.0,3.0,80.0,80.0,no,0.0
T01941,S1941,Web Development,Technical,No,80.0,3.0,80.0,80.0,Improvement,0.0
T01942,S1942,Blockchain,no,No,80.0,6.0,80.0,80.0,No Improvement,0.0
T01943,S1943,no,Soft Skills,No,24.0,3.0,80.0,80.0,no,0.0
T01944,S1944,Python Programming,Technical,No,75.0,1.0,80.0,80.0,no,0.0
T01945,S1945,Negotiation,Technical,Yes,29.0,3.0,80.0,80.0,Improvement,0.0
T01946,S1946,IoT Basics,no,Yes,80.0,6.0,80.0,80.0,No Improvement,0.0
T01947,S1947,no,Soft Skills,Yes,6.0,3.0,80.0,80.0,no,0.0
T01948,S1948,Python Programming,Technical,No,80.0,6.0,80.0,80.0,No Improvement,0.0
T01949,S1949,Communication Skills,Soft Skills,no,80.0,6.0,80.0,80.0,No Improvement,0.0
T01950,S1950,DevOps,Soft Skills,no,80.0,3.0,80.0,74.0,Improvement,-6.0
T01951,S1951,Data Science,no,No,80.0,3.0,80.0,80.0,no,0.0
T01952,S1952,Cloud Computing,Soft Skills,no,80.0,5.0,80.0,61.0,no,-19.0
T01953,S1953,Data Science,Technical,No,21.0,3.0,34.0,80.0,No Improvement,46.0
T01954,S1954,Cybersecurity,Technical,no,80.0,3.0,80.0,98.0,no,18.0
T01955,S1955,Cybersecurity,Soft Skills,No,80.0,3.0,85.0,36.0,no,-49.0
T01956,S1956,Blockchain,Technical,No,80.0,6.0,80.0,80.0,no,0.0
T01957,S1957,IoT Basics,Technical,Yes,100.0,3.0,94.0,80.0,no,-14.0
T01958,S1958,Web Development,Technical,no,48.0,3.0,80.0,80.0,no,0.0
T01959,S1959,Negotiation,Soft Skills,Yes,80.0,4.0,93.0,64.0,no,-29.0
T01960,S1960,Blockchain,no,Yes,80.0,3.0,71.0,80.0,no,9.0
T01961,S1961,Negotiation,Soft Skills,Yes,80.0,5.0,80.0,80.0,No Improvement,0.0
T01962,S1962,Python Programming,no,Yes,23.0,3.0,80.0,80.0,no,0.0
T01963,S1963,Blockchain,Technical,No,80.0,6.0,80.0,80.0,Improvement,0.0
T01964,S1964,Web Development,Soft Skills,Yes,80.0,3.0,80.0,80.0,No Improvement,0.0
T01965,S1965,IoT Basics,Soft Skills,Yes,80.0,3.0,80.0,52.0,no,-28.0
T01966,S1966,Negotiation,Soft Skills,Yes,80.0,6.0,80.0,25.0,Improvement,-55.0
T01967,S1967,Data Science,Soft Skills,Yes,80.0,1.0,80.0,80.0,No Improvement,0.0
T01968,S1968,DevOps,no,No,80.0,3.0,4.0,61.0,Improvement,57.0
T01969,S1969,IoT Basics,no,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T01970,S1970,Blockchain,no,Yes,80.0,3.0,40.0,80.0,no,40.0
T01971,S1971,Python Programming,no,Yes,80.0,3.0,2.0,80.0,no,78.0
T01972,S1972,Web Development,no,Yes,80.0,3.0,80.0,80.0,No Improvement,0.0
T01973,S1973,DevOps,Technical,Yes,80.0,5.0,80.0,80.0,Improvement,0.0
T01974,S1974,IoT Basics,Technical,Yes,97.0,3.0,80.0,80.0,no,0.0
T01975,S1975,Communication Skills,Technical,No,80.0,6.0,80.0,6.0,No Improvement,-74.0
T01976,S1976,Cybersecurity,Soft Skills,No,80.0,3.0,80.0,80.0,Improvement,0.0
T01977,S1977,Communication Skills,Technical,Yes,80.0,6.0,80.0,80.0,no,0.0
T01978,S1978,Data Science,Soft Skills,Yes,80.0,1.0,80.0,80.0,no,0.0
T01979,S1979,Web Development,no,No,80.0,3.0,80.0,80.0,No Improvement,0.0
T01980,S1980,no,Soft Skills,Yes,80.0,3.0,80.0,80.0,no,0.0
T01981,S1981,no,no,Yes,80.0,5.0,63.0,36.0,no,-27.0
T01982,S1982,Python Programming,Soft Skills,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T01983,S1983,Cybersecurity,Technical,Yes,80.0,3.0,80.0,45.0,Improvement,-35.0
T01984,S1984,Communication Skills,Technical,Yes,80.0,6.0,80.0,80.0,no,0.0
T01985,S1985,Web Development,Technical,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T01986,S1986,DevOps,Technical,Yes,80.0,3.0,80.0,42.0,Improvement,-38.0
T01987,S1987,no,Technical,No,80.0,6.0,96.0,80.0,No Improvement,-16.0
T01988,S1988,Python Programming,Soft Skills,No,80.0,6.0,80.0,80.0,No Improvement,0.0
T01989,S1989,Python Programming,no,No,80.0,3.0,80.0,80.0,No Improvement,0.0
T01990,S1990,Web Development,Soft Skills,No,80.0,3.0,30.0,80.0,no,50.0
T01991,S1991,AI Fundamentals,Technical,Yes,99.0,3.0,1.0,41.0,no,40.0
T01992,S1992,AI Fundamentals,Technical,no,80.0,5.0,80.0,80.0,No Improvement,0.0
T01993,S1993,Negotiation,Technical,Yes,97.0,3.0,80.0,80.0,no,0.0
T01994,S1994,Web Development,Technical,Yes,80.0,6.0,80.0,90.0,Improvement,10.0
T01995,S1995,Cybersecurity,Soft Skills,Yes,80.0,3.0,80.0,75.0,Improvement,-5.0
T01996,S1996,Communication Skills,Technical,Yes,80.0,1.0,80.0,80.0,No Improvement,0.0
T01997,S1997,IoT Basics,Technical,no,82.0,6.0,80.0,80.0,no,0.0
T01998,S1998,Blockchain,Soft Skills,No,63.0,3.0,80.0,80.0,Improvement,0.0
T01999,S1999,DevOps,Soft Skills,Yes,8.0,6.0,80.0,80.0,no,0.0
T02000,S2000,Data Science,Soft Skills,No,80.0,6.0,91.0,95.0,no,4.0
T02001,S2001,Data Science,Technical,Yes,80.0,3.0,80.0,80.0,No Improvement,0.0
T02002,S2002,Python Programming,Soft Skills,Yes,80.0,2.0,80.0,80.0,Improvement,0.0
T02003,S2003,DevOps,Soft Skills,No,80.0,6.0,80.0,80.0,Improvement,0.0
T02004,S2004,Python Programming,Technical,Yes,80.0,3.0,80.0,30.0,Improvement,-50.0
T02005,S2005,Cybersecurity,Soft Skills,Yes,80.0,3.0,80.0,80.0,No Improvement,0.0
T02006,S2006,no,Soft Skills,Yes,80.0,1.0,80.0,2.0,No Improvement,-78.0
T02007,S2007,Blockchain,Soft Skills,Yes,80.0,3.0,80.0,80.0,no,0.0
T02008,S2008,Data Science,Technical,no,80.0,6.0,80.0,80.0,no,0.0
T02009,S2009,Web Development,no,Yes,79.0,6.0,80.0,59.0,No Improvement,-21.0
T02010,S2010,Negotiation,Technical,No,80.0,3.0,80.0,35.0,No Improvement,-45.0
T02011,S2011,Web Development,no,Yes,67.0,3.0,80.0,80.0,no,0.0
T02012,S2012,DevOps,no,No,39.0,3.0,80.0,80.0,no,0.0
T02013,S2013,Python Programming,Technical,No,80.0,3.0,80.0,70.0,No Improvement,-10.0
T02014,S2014,Communication Skills,Technical,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02015,S2015,Web Development,Soft Skills,Yes,80.0,3.0,42.0,32.0,Improvement,-10.0
T02016,S2016,DevOps,Soft Skills,No,80.0,3.0,80.0,80.0,no,0.0
T02017,S2017,Cybersecurity,Technical,Yes,49.0,3.0,80.0,80.0,no,0.0
T02018,S2018,IoT Basics,Soft Skills,Yes,56.0,3.0,80.0,80.0,Improvement,0.0
T02019,S2019,AI Fundamentals,Technical,Yes,80.0,2.0,80.0,80.0,No Improvement,0.0
T02020,S2020,Cybersecurity,Soft Skills,No,80.0,3.0,0.0,80.0,Improvement,80.0
T02021,S2021,IoT Basics,Soft Skills,No,80.0,6.0,85.0,80.0,no,-5.0
T02022,S2022,Leadership,Technical,no,80.0,3.0,80.0,80.0,Improvement,0.0
T02023,S2023,AI Fundamentals,Technical,no,80.0,3.0,80.0,10.0,No Improvement,-70.0
T02024,S2024,AI Fundamentals,Technical,Yes,80.0,3.0,26.0,80.0,no,54.0
T02025,S2025,AI Fundamentals,no,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02026,S2026,Communication Skills,Technical,Yes,34.0,6.0,55.0,80.0,Improvement,25.0
T02027,S2027,Cybersecurity,Soft Skills,Yes,80.0,3.0,92.0,77.0,no,-15.0
T02028,S2028,Web Development,Soft Skills,Yes,80.0,3.0,44.0,80.0,Improvement,36.0
T02029,S2029,Cybersecurity,Technical,No,80.0,3.0,46.0,80.0,No Improvement,34.0
T02030,S2030,Leadership,Technical,Yes,80.0,3.0,43.0,80.0,no,37.0
T02031,S2031,Negotiation,no,Yes,80.0,3.0,80.0,80.0,no,0.0
T02032,S2032,no,Technical,Yes,80.0,4.0,80.0,75.0,no,-5.0
T02033,S2033,DevOps,no,Yes,80.0,3.0,80.0,80.0,no,0.0
T02034,S2034,Cloud Computing,Soft Skills,No,80.0,3.0,80.0,80.0,no,0.0
T02035,S2035,AI Fundamentals,Technical,Yes,80.0,6.0,80.0,7.0,Improvement,-73.0
T02036,S2036,IoT Basics,no,Yes,86.0,4.0,80.0,61.0,Improvement,-19.0
T02037,S2037,Cybersecurity,Soft Skills,Yes,80.0,3.0,28.0,10.0,Improvement,-18.0
T02038,S2038,Negotiation,Soft Skills,Yes,80.0,3.0,70.0,80.0,No Improvement,10.0
T02039,S2039,no,no,No,80.0,5.0,83.0,30.0,no,-53.0
T02040,S2040,DevOps,Technical,Yes,80.0,3.0,91.0,80.0,no,-11.0
T02041,S2041,no,Technical,Yes,80.0,3.0,84.0,5.0,no,-79.0
T02042,S2042,Blockchain,Technical,Yes,80.0,3.0,80.0,80.0,no,0.0
T02043,S2043,Negotiation,Soft Skills,Yes,45.0,3.0,80.0,80.0,no,0.0
T02044,S2044,Python Programming,no,no,76.0,3.0,44.0,80.0,Improvement,36.0
T02045,S2045,Cloud Computing,no,no,80.0,3.0,80.0,80.0,No Improvement,0.0
T02046,S2046,Blockchain,Technical,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02047,S2047,no,Soft Skills,no,80.0,2.0,80.0,80.0,Improvement,0.0
T02048,S2048,Python Programming,Technical,Yes,4.0,6.0,80.0,34.0,Improvement,-46.0
T02049,S2049,Data Science,Soft Skills,Yes,80.0,2.0,5.0,83.0,no,78.0
T02050,S2050,AI Fundamentals,Soft Skills,Yes,80.0,3.0,88.0,80.0,Improvement,-8.0
T02051,S2051,Leadership,Soft Skills,No,80.0,6.0,80.0,80.0,no,0.0
T02052,S2052,Cybersecurity,Technical,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02053,S2053,Negotiation,Technical,Yes,80.0,5.0,11.0,47.0,no,36.0
T02054,S2054,AI Fundamentals,Technical,No,80.0,3.0,99.0,80.0,Improvement,-19.0
T02055,S2055,Blockchain,Soft Skills,Yes,80.0,3.0,80.0,80.0,No Improvement,0.0
T02056,S2056,Data Science,Soft Skills,No,80.0,6.0,39.0,80.0,Improvement,41.0
T02057,S2057,Leadership,Soft Skills,Yes,80.0,6.0,80.0,80.0,no,0.0
T02058,S2058,IoT Basics,Soft Skills,No,80.0,3.0,80.0,80.0,no,0.0
T02059,S2059,Blockchain,no,Yes,80.0,6.0,50.0,17.0,Improvement,-33.0
T02060,S2060,Communication Skills,Soft Skills,Yes,86.0,3.0,80.0,80.0,Improvement,0.0
T02061,S2061,AI Fundamentals,Technical,No,80.0,6.0,13.0,80.0,No Improvement,67.0
T02062,S2062,Negotiation,Technical,Yes,80.0,6.0,80.0,80.0,No Improvement,0.0
T02063,S2063,Blockchain,Soft Skills,No,51.0,6.0,80.0,80.0,Improvement,0.0
T02064,S2064,IoT Basics,Soft Skills,Yes,80.0,3.0,63.0,80.0,Improvement,17.0
T02065,S2065,no,Technical,Yes,9.0,3.0,80.0,80.0,no,0.0
T02066,S2066,Cloud Computing,no,no,80.0,4.0,80.0,80.0,Improvement,0.0
T02067,S2067,Communication Skills,Soft Skills,No,80.0,4.0,80.0,80.0,No Improvement,0.0
T02068,S2068,IoT Basics,Soft Skills,Yes,80.0,3.0,91.0,80.0,Improvement,-11.0
T02069,S2069,Blockchain,Soft Skills,Yes,6.0,3.0,80.0,80.0,no,0.0
T02070,S2070,Leadership,no,no,80.0,3.0,80.0,80.0,No Improvement,0.0
T02071,S2071,Web Development,no,no,21.0,3.0,80.0,43.0,Improvement,-37.0
T02072,S2072,Communication Skills,no,Yes,23.0,6.0,80.0,87.0,No Improvement,7.0
T02073,S2073,Cybersecurity,Soft Skills,no,18.0,5.0,80.0,80.0,No Improvement,0.0
T02074,S2074,IoT Basics,Soft Skills,Yes,90.0,3.0,80.0,80.0,no,0.0
T02075,S2075,Python Programming,Technical,Yes,80.0,3.0,80.0,100.0,No Improvement,20.0
T02076,S2076,no,no,Yes,4.0,3.0,16.0,40.0,Improvement,24.0
T02077,S2077,Negotiation,no,no,51.0,3.0,80.0,59.0,Improvement,-21.0
T02078,S2078,Leadership,no,No,80.0,3.0,80.0,80.0,Improvement,0.0
T02079,S2079,Communication Skills,Soft Skills,no,80.0,5.0,88.0,80.0,No Improvement,-8.0
T02080,S2080,Negotiation,Soft Skills,No,69.0,3.0,80.0,80.0,No Improvement,0.0
T02081,S2081,Web Development,Soft Skills,no,80.0,3.0,80.0,48.0,no,-32.0
T02082,S2082,Negotiation,no,no,80.0,3.0,80.0,80.0,Improvement,0.0
T02083,S2083,Communication Skills,Soft Skills,Yes,80.0,5.0,80.0,80.0,no,0.0
T02084,S2084,Cloud Computing,no,Yes,80.0,1.0,70.0,80.0,Improvement,10.0
T02085,S2085,Communication Skills,Technical,Yes,80.0,3.0,80.0,44.0,Improvement,-36.0
T02086,S2086,Leadership,Technical,Yes,80.0,5.0,35.0,65.0,no,30.0
T02087,S2087,Negotiation,no,Yes,21.0,5.0,80.0,80.0,Improvement,0.0
T02088,S2088,DevOps,Technical,no,80.0,6.0,76.0,97.0,Improvement,21.0
T02089,S2089,Cybersecurity,Soft Skills,No,80.0,1.0,80.0,80.0,No Improvement,0.0
T02090,S2090,DevOps,no,Yes,0.0,3.0,80.0,49.0,no,-31.0
T02091,S2091,Blockchain,Technical,Yes,80.0,3.0,80.0,80.0,No Improvement,0.0
T02092,S2092,Leadership,Soft Skills,No,80.0,3.0,94.0,80.0,Improvement,-14.0
T02093,S2093,DevOps,Soft Skills,Yes,53.0,3.0,30.0,80.0,no,50.0
T02094,S2094,Web Development,Technical,Yes,80.0,3.0,80.0,89.0,no,9.0
T02095,S2095,Cloud Computing,Soft Skills,No,80.0,3.0,92.0,1.0,Improvement,-91.0
T02096,S2096,Cloud Computing,Soft Skills,No,80.0,3.0,80.0,80.0,no,0.0
T02097,S2097,Leadership,Soft Skills,no,80.0,3.0,80.0,80.0,no,0.0
T02098,S2098,Leadership,Soft Skills,No,80.0,6.0,80.0,80.0,no,0.0
T02099,S2099,Cloud Computing,Soft Skills,Yes,24.0,3.0,80.0,80.0,No Improvement,0.0
T02100,S2100,AI Fundamentals,no,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02101,S2101,DevOps,Soft Skills,Yes,66.0,6.0,80.0,80.0,No Improvement,0.0
T02102,S2102,IoT Basics,no,no,46.0,6.0,80.0,80.0,no,0.0
T02103,S2103,Cybersecurity,no,no,80.0,4.0,80.0,8.0,no,-72.0
T02104,S2104,Web Development,Technical,Yes,80.0,3.0,80.0,94.0,No Improvement,14.0
T02105,S2105,Cybersecurity,Technical,No,80.0,3.0,4.0,80.0,Improvement,76.0
T02106,S2106,Blockchain,Soft Skills,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02107,S2107,Data Science,Soft Skills,no,61.0,3.0,95.0,80.0,Improvement,-15.0
T02108,S2108,no,no,Yes,13.0,6.0,81.0,81.0,no,0.0
T02109,S2109,DevOps,no,no,80.0,3.0,80.0,9.0,no,-71.0
T02110,S2110,Python Programming,Technical,no,80.0,3.0,80.0,80.0,no,0.0
T02111,S2111,Cloud Computing,Soft Skills,Yes,80.0,3.0,54.0,80.0,no,26.0
T02112,S2112,Communication Skills,Soft Skills,no,66.0,3.0,58.0,80.0,Improvement,22.0
T02113,S2113,Web Development,Technical,No,80.0,3.0,80.0,80.0,Improvement,0.0
T02114,S2114,no,no,no,80.0,3.0,3.0,80.0,no,77.0
T02115,S2115,Blockchain,Technical,Yes,8.0,3.0,80.0,17.0,no,-63.0
T02116,S2116,Data Science,Technical,Yes,80.0,6.0,17.0,80.0,Improvement,63.0
T02117,S2117,Negotiation,no,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02118,S2118,no,Technical,Yes,80.0,6.0,80.0,8.0,no,-72.0
T02119,S2119,Python Programming,Soft Skills,no,80.0,3.0,61.0,31.0,no,-30.0
T02120,S2120,Communication Skills,Technical,Yes,38.0,6.0,92.0,80.0,no,-12.0
T02121,S2121,Leadership,Technical,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T02122,S2122,Leadership,Soft Skills,Yes,80.0,6.0,80.0,80.0,no,0.0
T02123,S2123,Data Science,Soft Skills,Yes,80.0,6.0,80.0,80.0,no,0.0
T02124,S2124,Data Science,Technical,Yes,80.0,6.0,30.0,80.0,no,50.0
T02125,S2125,Communication Skills,no,Yes,80.0,4.0,80.0,80.0,no,0.0
T02126,S2126,AI Fundamentals,Technical,no,80.0,3.0,79.0,80.0,Improvement,1.0
T02127,S2127,Data Science,Technical,Yes,59.0,3.0,80.0,80.0,no,0.0
T02128,S2128,no,Soft Skills,Yes,80.0,3.0,80.0,46.0,No Improvement,-34.0
T02129,S2129,Cloud Computing,no,No,80.0,5.0,90.0,80.0,No Improvement,-10.0
T02130,S2130,Communication Skills,Technical,Yes,80.0,3.0,80.0,80.0,no,0.0
T02131,S2131,no,Soft Skills,No,80.0,3.0,80.0,80.0,No Improvement,0.0
T02132,S2132,no,Technical,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T02133,S2133,AI Fundamentals,Soft Skills,No,31.0,3.0,80.0,80.0,no,0.0
T02134,S2134,Negotiation,Soft Skills,Yes,80.0,3.0,80.0,80.0,no,0.0
T02135,S2135,Python Programming,no,Yes,80.0,3.0,80.0,72.0,Improvement,-8.0
T02136,S2136,Python Programming,Soft Skills,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T02137,S2137,DevOps,Soft Skills,No,80.0,3.0,80.0,80.0,Improvement,0.0
T02138,S2138,Cloud Computing,Technical,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T02139,S2139,Leadership,Soft Skills,no,43.0,3.0,80.0,80.0,no,0.0
T02140,S2140,Cloud Computing,no,no,80.0,4.0,80.0,53.0,No Improvement,-27.0
T02141,S2141,Web Development,no,Yes,14.0,3.0,80.0,76.0,Improvement,-4.0
T02142,S2142,Cybersecurity,no,no,19.0,3.0,80.0,80.0,no,0.0
T02143,S2143,Communication Skills,Soft Skills,No,80.0,4.0,80.0,80.0,No Improvement,0.0
T02144,S2144,IoT Basics,Soft Skills,No,80.0,3.0,80.0,23.0,No Improvement,-57.0
T02145,S2145,Negotiation,Technical,No,80.0,4.0,65.0,80.0,Improvement,15.0
T02146,S2146,Blockchain,no,No,80.0,3.0,15.0,80.0,Improvement,65.0
T02147,S2147,Cloud Computing,no,Yes,80.0,3.0,80.0,80.0,No Improvement,0.0
T02148,S2148,Cybersecurity,Technical,no,80.0,4.0,73.0,80.0,No Improvement,7.0
T02149,S2149,AI Fundamentals,no,No,3.0,3.0,8.0,80.0,Improvement,72.0
T02150,S2150,Communication Skills,Technical,Yes,80.0,3.0,80.0,28.0,no,-52.0
T02151,S2151,Blockchain,Technical,Yes,80.0,3.0,80.0,86.0,Improvement,6.0
T02152,S2152,Communication Skills,Soft Skills,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T02153,S2153,IoT Basics,Technical,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02154,S2154,Leadership,Soft Skills,Yes,60.0,3.0,18.0,80.0,Improvement,62.0
T02155,S2155,Leadership,Soft Skills,Yes,65.0,3.0,80.0,80.0,no,0.0
T02156,S2156,Cloud Computing,Technical,no,80.0,3.0,63.0,80.0,no,17.0
T02157,S2157,Python Programming,Technical,Yes,80.0,3.0,80.0,80.0,no,0.0
T02158,S2158,Web Development,Technical,Yes,80.0,3.0,80.0,80.0,No Improvement,0.0
T02159,S2159,Blockchain,no,No,80.0,3.0,80.0,80.0,Improvement,0.0
T02160,S2160,Cybersecurity,Soft Skills,Yes,97.0,3.0,80.0,80.0,no,0.0
T02161,S2161,Blockchain,Soft Skills,No,80.0,3.0,80.0,80.0,no,0.0
